"","num","Differences","sequencename"
"1",1,637,"gi|8486156|ref|NC_002209.1|Influenza_B_virus|NA|NA|NA|NA"
"214",214,10,"gi|474458290|gb|KC781215.1|A/Kentucky/05/2010_H1N1_|2010|2010|USA|NA"
"215",215,8,"gi|306412329|gb|CY073735.1|A/Tallinn/INS431/2010_H1N1_|05_Feb_2010|2010|Estonia|EU"
"216",216,7,"gi|474456475|gb|KC780443.1|A/Georgia/02/2010_H1N1_|24_Jan_2010|2010|USA|NA"
"217",217,7,"gi|323649456|gb|CY083481.1|A/Chicago/WRAIR1690P/2009_H1N1_|14_Oct_2009|2009|USA|NA"
"218",218,7,"gi|388215284|gb|CY107714.1|A/Scotland/Glasgow_444125/2009_H1N1_|01_Nov_2009|2009|United_Kingdom|EU"
"219",219,7,"gi|388215122|gb|CY107701.1|A/Scotland/Glasgow_443726/2009_H1N1_|01_Nov_2009|2009|United_Kingdom|EU"
"220",220,7,"gi|323648449|gb|CY083034.1|A/Dakar/WRAIR0019T/2010_H1N1_|26_Jan_2010|2010|Senegal|AF"
"221",221,7,"gi|323648431|gb|CY083026.1|A/Dakar/WRAIR0018T/2010_H1N1_|25_Jan_2010|2010|Senegal|AF"
"222",222,7,"gi|323648413|gb|CY083018.1|A/Dakar/WRAIR0018N/2010_H1N1_|25_Jan_2010|2010|Senegal|AF"
"223",223,6,"gi|344166540|gb|CY083633.2|A/Arequipa/WRAIR9939F/2009_H1N1_|06_Jul_2009|2009|Peru|SA"
"224",224,8,"gi|297750435|gb|HM450135.1|A/turkey/Ontario/FAV117_1C/2009_H1N1_|07_Dec_2009|2009|Canada|NA"
"225",225,7,"gi|239812964|gb|GQ255898.1|A/Kaluga/01/2009_H1N1_|22_May_2009|2009|Russia|AS"
"226",226,7,"gi|323649690|gb|CY083585.1|A/Lima/WRAIR8689F/2009_H1N1_|27_Jun_2009|2009|Peru|SA"
"227",227,4,"gi|344166110|gb|CY083457.2|A/Lima/WRAIR1687P/2009_H1N1_|27_Jun_2009|2009|Peru|SA"
"228",228,4,"gi|265692926|gb|CY049981.1|A/Santo_Domingo/WR1068N/2009_H1N1_|25_Jun_2009|2009|Dominican_Republic|NA"
"229",229,5,"gi|265692849|gb|CY049973.1|A/Santo_Domingo/1066N/2009_H1N1_|17_Jun_2009|2009|Dominican_Republic|NA"
"230",230,10,"gi|307071151|gb|HQ240033.1|A/Canada_PQ/RV3189/2009_H1N1_|02_Nov_2009|2009|Canada|NA"
"231",231,4,"gi|323648718|gb|CY083154.1|A/Santo_Domingo/WRAIR1044N/2009_H1N1_|08_Jun_2009|2009|Dominican_Republic|NA"
"232",232,6,"gi|474457582|gb|KC780913.1|A/Oregon/01/2010_H1N1_|29_Mar_2010|2010|USA|NA"
"233",233,5,"gi|474457798|gb|KC781005.1|A/Massachusetts/32/2009_H1N1_|07_Nov_2009|2009|USA|NA"
"234",234,6,"gi|325451705|gb|JF429400.1|A/Lyon/48.49/2009_H1N1_|23_Nov_2009|2009|France|EU"
"235",235,5,"gi|291094250|gb|CY056749.1|A/New_York/6607/2009_H1N1_|24_Nov_2009|2009|USA|NA"
"236",236,4,"gi|265692689|gb|CY049957.1|A/Santo_Domingo/WR1058N/2009_H1N1_|02_Jul_2009|2009|Dominican_Republic|NA"
"237",237,4,"gi|265692608|gb|CY049949.1|A/Santo_Domingo/WR1057N/2009_H1N1_|02_Jul_2009|2009|Dominican_Republic|NA"
"238",238,3,"gi|265692531|gb|CY049941.1|A/Santo_Domingo/WR1056T/2009_H1N1_|25_Jun_2009|2009|Dominican_Republic|NA"
"239",239,3,"gi|254681922|gb|CY043112.1|A/Santo_Domingo/568T/2009_H1N1_|26_May_2009|2009|Dominican_Republic|NA"
"240",240,3,"gi|254681904|gb|CY043104.1|A/Santo_Domingo/565T/2009_H1N1_|26_May_2009|2009|Dominican_Republic|NA"
"241",241,3,"gi|251833017|gb|CY041985.1|A/Santo_Domingo/0573N/2009_H1N1_|24_May_2009|2009|Dominican_Republic|NA"
"242",242,4,"gi|325451707|gb|JF429401.1|A/StEtienne/1691/2009_H1N1_|14_Sep_2009|2009|France|EU"
"243",243,5,"gi|388211522|gb|CY107413.1|A/Scotland/Perth_09V501016/2009_H1N1_|10_Nov_2009|2009|United_Kingdom|EU"
"244",244,5,"gi|388210436|gb|CY107335.1|A/Scotland/Dundee_09V500199/2009_H1N1_|15_Oct_2009|2009|United_Kingdom|EU"
"245",245,5,"gi|388209737|gb|CY107283.1|A/Scotland/Aberdeen_3/2009_H1N1_|11_Nov_2009|2009|United_Kingdom|EU"
"246",246,5,"gi|388208958|gb|CY107227.1|A/Scotland/Aberdeen_11/2009_H1N1_|11_Nov_2009|2009|United_Kingdom|EU"
"247",247,4,"gi|474456810|gb|KC780585.1|A/Maryland/04/2010_H1N1_|08_Feb_2010|2010|USA|NA"
"248",248,4,"gi|300218408|gb|CY066297.1|A/California/VRDL115/2009_H1N1_|04_Dec_2009|2009|USA|NA"
"249",249,4,"gi|631490879|gb|CY073775.2|A/Vienna/INS369/2010_H1N1_|05_Jan_2010|2010|Austria|EU"
"250",250,4,"gi|393709627|gb|CY123232.1|A/Singapore/GP4148/2009_H1N1_|27_Oct_2009|2009|Singapore|AS"
"251",251,4,"gi|325451703|gb|JF429399.1|A/Lyon/47.431/2009_H1N1_|17_Nov_2009|2009|France|EU"
"252",252,4,"gi|307069328|gb|HQ247727.1|A/Finland/701/2009_H1N1_|24_Dec_2009|2009|Finland|EU"
"253",253,4,"gi|304419501|gb|CY072232.1|A/Frankfurt/INS303/2009_H1N1_|26_Nov_2009|2009|Germany|EU"
"254",254,4,"gi|300714344|gb|CY066777.1|A/Pensacola/INS213/2009_H1N1_|17_Nov_2009|2009|USA|NA"
"255",255,4,"gi|295843469|gb|CY063165.1|A/California/VRDL101/2009_H1N1_|05_Nov_2009|2009|USA|NA"
"256",256,4,"gi|295251974|gb|CY062236.1|A/California/VRDL84/2009_H1N1_|09_Oct_2009|2009|USA|NA"
"257",257,3,"gi|474457094|gb|KC780706.1|A/California/41/2009_H1N1_|24_Nov_2009|2009|USA|NA"
"258",258,3,"gi|295843253|gb|CY063069.1|A/California/VRDL87/2009_H1N1_|09_Oct_2009|2009|USA|NA"
"259",259,3,"gi|295842343|gb|CY062685.1|A/District_of_Columbia/INS114/2009_H1N1_|04_Nov_2009|2009|USA|NA"
"260",260,3,"gi|290140719|gb|CY056142.1|A/San_Diego/INS35/2009_H1N1_|26_Oct_2009|2009|USA|NA"
"261",261,5,"gi|323648467|gb|CY083042.1|A/Dakar/WRAIR0020T/2010_H1N1_|16_Feb_2010|2010|Senegal|AF"
"262",262,5,"gi|300218264|gb|CY066233.1|A/California/VRDL107/2009_H1N1_|15_Nov_2009|2009|USA|NA"
"263",263,4,"gi|291358800|gb|CY057312.1|A/New_York/5447/2009_H1N1_|23_Oct_2009|2009|USA|NA"
"264",264,13,"gi|474455688|gb|KC780108.1|A/Alaska/38/2009_H1N1_|11_Sep_2009|2009|USA|NA"
"265",265,12,"gi|474459165|gb|KC781589.1|A/Alaska/35/2009_H1N1_|04_Sep_2009|2009|USA|NA"
"266",266,12,"gi|474459154|gb|KC781584.1|A/Alaska/36/2009_H1N1_|05_Sep_2009|2009|USA|NA"
"267",267,11,"gi|474460416|gb|KC782121.1|A/Alaska/37/2009_H1N1_|04_Oct_2009|2009|USA|NA"
"268",268,11,"gi|474457547|gb|KC780898.1|A/Alaska/39/2009_H1N1_|29_Sep_2009|2009|USA|NA"
"269",269,10,"gi|272879813|gb|CY052809.1|A/Texas/45071344/2009_H1N1_|07_Sep_2009|2009|USA|NA"
"270",270,11,"gi|272840576|gb|CY052513.1|A/Texas/45103737/2009_H1N1_|10_Sep_2009|2009|USA|NA"
"271",271,21,"gi|262332905|gb|CY049613.1|A/Singapore/ON1194/2009_H1N1_|15_Jul_2009|2009|Singapore|AS"
"272",272,8,"gi|474459361|gb|KC781673.1|A/Washington/29/2009_H1N1_|28_Jul_2009|2009|USA|NA"
"273",273,8,"gi|256383632|gb|GQ499335.1|A/Washington/29/2009_H1N1_|28_Jul_2009|2009|USA|NA"
"274",274,6,"gi|273676817|gb|CY052212.1|A/Texas/42163291/2009_H1N1_|16_Jun_2009|2009|USA|NA"
"275",275,19,"gi|238914619|gb|GQ243754.1|A/Philippines/2001/2009_H1N1_|20_May_2009|2009|Philippines|AS"
"276",276,6,"gi|388594328|gb|CY120111.1|A/Hong_Kong/H090_665_V10/2009_H1N1_|02_Jul_2009|2009|Hong_Kong|EU"
"277",277,6,"gi|382933317|gb|CY111629.1|A/Hong_Kong/H090_665_V10/2009_H1N1_|02_Jul_2009|2009|Hong_Kong|EU"
"278",278,6,"gi|341610528|gb|JN256860.1|A/Hong_Kong/H090_665_V1_0_/2009_H1N1_|02_Jul_2009|2009|China|AS"
"279",279,4,"gi|260181146|gb|CY047312.1|A/New_York/3074/2009_H1N1_|29_Apr_2009|2009|USA|NA"
"280",280,6,"gi|297615975|gb|CY064622.1|A/Boston/132/2009_H1N1_|19_Jun_2009|2009|USA|NA"
"281",281,5,"gi|474460814|gb|KC782289.1|A/Texas/48/2009_H1N1_|26_Jun_2009|2009|USA|NA"
"282",282,5,"gi|257787006|gb|GQ894921.1|A/Texas/47/2009_H1N1_|2009|2009|USA|NA"
"283",283,6,"gi|474460835|gb|KC782298.1|A/Illinois/10/2009_H1N1_|31_Jul_2009|2009|USA|NA"
"284",284,5,"gi|269122731|gb|GU211221.1|A/Vladivostok/01/2009_H1N1_|2009|2009|Russia|AS"
"285",285,6,"gi|256042058|gb|GQ496148.1|A/Vladivostok/IIV18/2009_H1N1_|24_Jul_2009|2009|Russia|AS"
"286",286,6,"gi|256042044|gb|GQ496143.1|A/Vladivostok/IIV17/2009_H1N1_|22_Jul_2009|2009|Russia|AS"
"287",287,3,"gi|474457935|gb|KC781063.1|A/Florida/23/2009_H1N1_|23_Sep_2009|2009|USA|NA"
"288",288,5,"gi|307069114|gb|HQ247620.1|A/Finland/581/2009_H1N1_|19_Jun_2009|2009|Finland|EU"
"289",289,5,"gi|243031475|gb|GQ338418.1|A/Indiana/12/2009_H1N1_|29_Apr_2009|2009|USA|NA"
"290",290,5,"gi|257825381|gb|CY046821.1|A/Wisconsin/629_D02013/2009_H1N1_|30_May_2009|2009|USA|NA"
"291",291,4,"gi|268634133|gb|CY051009.1|A/Wisconsin/629_D01619/2009_H1N1_|15_Jun_2009|2009|USA|NA"
"292",292,4,"gi|268634529|gb|CY051185.1|A/Wisconsin/629_D02220/2009_H1N1_|21_Jun_2009|2009|USA|NA"
"293",293,4,"gi|268634619|gb|CY051225.1|A/Wisconsin/629_D00022/2009_H1N1_|02_Jun_2009|2009|USA|NA"
"294",294,4,"gi|268635626|gb|CY051649.1|A/New_York/4691/2009_H1N1_|30_Jun_2009|2009|USA|NA"
"295",295,4,"gi|331067012|gb|CY089994.1|A/Wisconsin/629_D01183/2009_H1N1_|11_Jun_2009|2009|USA|NA"
"296",296,4,"gi|474459768|gb|KC781846.1|A/Oregon/13/2009_H1N1_|18_Jun_2009|2009|USA|NA"
"297",297,4,"gi|404589343|gb|CY069911.1|A/England/412/2009_H1N1_|04_Jun_2009|2009|United_Kingdom|EU"
"298",298,4,"gi|361367200|gb|CY065664.1|A/England/414/2009_H1N1_|04_Jun_2009|2009|United_Kingdom|EU"
"299",299,4,"gi|361365730|gb|CY065592.1|A/England/388/2009_H1N1_|02_Jun_2009|2009|United_Kingdom|EU"
"300",300,4,"gi|311517453|gb|CY076757.1|A/Ontario/142358/2009_H1N1_|27_May_2009|2009|Canada|NA"
"301",301,4,"gi|268634313|gb|CY051089.1|A/Wisconsin/629_D01844/2009_H1N1_|15_Jun_2009|2009|USA|NA"
"302",302,4,"gi|255602422|gb|GQ455034.1|A/Nanjing/2/2009_H1N1_|17_Jun_2009|2009|China|AS"
"303",303,4,"gi|243031456|gb|GQ338401.1|A/Pennsylvania/10/2009_H1N1_|28_Apr_2009|2009|USA|NA"
"304",304,4,"gi|241959906|gb|GQ323529.1|A/Illinois/04/2009_H1N1_|23_May_2009|2009|USA|NA"
"305",305,4,"gi|241959882|gb|GQ323493.1|A/Arkansas/03/2009_H1N1_|07_May_2009|2009|USA|NA"
"306",306,8,"gi|307070777|gb|HQ239846.1|A/Canada_MB/RV1923/2009_H1N1_|19_May_2009|2009|Canada|NA"
"307",307,5,"gi|257816386|gb|CY046541.1|A/Wisconsin/629_D01313/2009_H1N1_|08_May_2009|2009|USA|NA"
"308",308,5,"gi|251833517|gb|GQ359760.1|A/Zhejiang/DTID_ZJU01/2009_H1N1_|Jun_2009|2009|China|AS"
"309",309,5,"gi|237880663|gb|GQ166224.1|A/Sichuan/1/2009_H1N1_|10_May_2009|2009|China|AS"
"310",310,4,"gi|304420522|gb|CY072680.1|A/Managua/209.01/2009_H1N1_|03_Aug_2009|2009|Nicaragua|NA"
"311",311,4,"gi|305390077|gb|CY073563.1|A/Managua/5119.06/2009_H1N1_|11_Aug_2009|2009|Nicaragua|NA"
"312",312,4,"gi|304422669|gb|CY072904.1|A/Managua/3434.02/2009_H1N1_|27_Aug_2009|2009|Nicaragua|NA"
"313",313,4,"gi|304422615|gb|CY072880.1|A/Managua/4606.06/2009_H1N1_|12_Jul_2009|2009|Nicaragua|NA"
"314",314,4,"gi|304422597|gb|CY072872.1|A/Managua/2999.03/2009_H1N1_|20_Aug_2009|2009|Nicaragua|NA"
"315",315,4,"gi|292495369|gb|CY058598.1|A/Managua/3435.01/2009_H1N1_|18_Aug_2009|2009|Nicaragua|NA"
"316",316,4,"gi|292495232|gb|CY058582.1|A/Managua/989.01/2009_H1N1_|18_Aug_2009|2009|Nicaragua|NA"
"317",317,4,"gi|292495214|gb|CY058574.1|A/Managua/4757.02/2009_H1N1_|18_Aug_2009|2009|Nicaragua|NA"
"318",318,6,"gi|229535805|gb|GQ117028.1|A/Texas/09/2009_H1N1_|25_Apr_2009|2009|USA|NA"
"319",319,7,"gi|334127454|gb|CY090839.1|A/Managua/0305_10/2010_H1N1_|23_Mar_2010|2010|Nicaragua|NA"
"320",320,6,"gi|307069126|gb|HQ247626.1|A/Finland/593/2009_H1N1_|28_Jun_2009|2009|Finland|EU"
"321",321,6,"gi|268633845|gb|CY050881.1|A/Mexico_City/005/2009_H1N1_|08_May_2009|2009|Mexico|NA"
"322",322,5,"gi|268633827|gb|CY050873.1|A/Mexico_City/017/2009_H1N1_|09_May_2009|2009|Mexico|NA"
"323",323,7,"gi|299765237|gb|HM567610.1|A/England/328/2009_H1N1_|28_May_2009|2009|United_Kingdom|EU"
"324",324,5,"gi|404589699|gb|CY069950.1|A/England/444/2009_H1N1_|09_Jun_2009|2009|United_Kingdom|EU"
"325",325,5,"gi|404589608|gb|CY069942.1|A/England/438/2009_H1N1_|07_Jun_2009|2009|United_Kingdom|EU"
"326",326,5,"gi|404589491|gb|CY069934.1|A/England/425/2009_H1N1_|03_Jun_2009|2009|United_Kingdom|EU"
"327",327,5,"gi|404589439|gb|CY069926.1|A/England/417/2009_H1N1_|05_Jun_2009|2009|United_Kingdom|EU"
"328",328,5,"gi|404589170|gb|CY069887.1|A/England/383/2009_H1N1_|01_Jun_2009|2009|United_Kingdom|EU"
"329",329,5,"gi|361368382|gb|CY065736.1|A/England/445/2009_H1N1_|09_Jun_2009|2009|United_Kingdom|EU"
"330",330,5,"gi|361368183|gb|CY065720.1|A/England/433/2009_H1N1_|05_Jun_2009|2009|United_Kingdom|EU"
"331",331,5,"gi|361368065|gb|CY065696.1|A/England/428/2009_H1N1_|04_Jun_2009|2009|United_Kingdom|EU"
"332",332,5,"gi|361367979|gb|CY065688.1|A/England/423/2009_H1N1_|04_Jun_2009|2009|United_Kingdom|EU"
"333",333,5,"gi|361366628|gb|CY065640.1|A/England/400/2009_H1N1_|05_Jun_2009|2009|United_Kingdom|EU"
"334",334,5,"gi|361366244|gb|CY065624.1|A/England/395/2009_H1N1_|01_Jun_2009|2009|United_Kingdom|EU"
"335",335,5,"gi|361366097|gb|CY065616.1|A/England/394/2009_H1N1_|02_Jun_2009|2009|United_Kingdom|EU"
"336",336,5,"gi|361365602|gb|CY065584.1|A/England/386/2009_H1N1_|01_Jun_2009|2009|United_Kingdom|EU"
"337",337,5,"gi|361365346|gb|CY065568.1|A/England/384/2009_H1N1_|01_Jun_2009|2009|United_Kingdom|EU"
"338",338,5,"gi|361365216|gb|CY065560.1|A/England/382/2009_H1N1_|01_Jun_2009|2009|United_Kingdom|EU"
"339",339,5,"gi|361365093|gb|CY065552.1|A/England/381/2009_H1N1_|01_Jun_2009|2009|United_Kingdom|EU"
"340",340,5,"gi|361364967|gb|CY065544.1|A/England/361/2009_H1N1_|01_Jun_2009|2009|United_Kingdom|EU"
"341",341,5,"gi|361364846|gb|CY065536.1|A/England/359/2009_H1N1_|31_May_2009|2009|United_Kingdom|EU"
"342",342,5,"gi|299765283|gb|HM567794.1|A/England/399/2009_H1N1_|03_Jun_2009|2009|United_Kingdom|EU"
"343",343,5,"gi|299765277|gb|HM567770.1|A/England/383/2009_H1N1_|01_Jun_2009|2009|United_Kingdom|EU"
"344",344,5,"gi|299765273|gb|HM567754.1|A/England/377/2009_H1N1_|02_Jun_2009|2009|United_Kingdom|EU"
"345",345,5,"gi|299765271|gb|HM567746.1|A/England/374/2009_H1N1_|01_Jun_2009|2009|United_Kingdom|EU"
"346",346,5,"gi|299765265|gb|HM567722.1|A/England/364/2009_H1N1_|31_May_2009|2009|United_Kingdom|EU"
"347",347,5,"gi|299765261|gb|HM567706.1|A/England/360/2009_H1N1_|01_Jun_2009|2009|United_Kingdom|EU"
"348",348,5,"gi|299765255|gb|HM567682.1|A/England/349/2009_H1N1_|30_May_2009|2009|United_Kingdom|EU"
"349",349,5,"gi|299765253|gb|HM567674.1|A/England/348/2009_H1N1_|30_May_2009|2009|United_Kingdom|EU"
"350",350,5,"gi|299765251|gb|HM567666.1|A/England/347/2009_H1N1_|30_May_2009|2009|United_Kingdom|EU"
"351",351,5,"gi|299765247|gb|HM567650.1|A/England/345/2009_H1N1_|30_May_2009|2009|United_Kingdom|EU"
"352",352,5,"gi|299765243|gb|HM567634.1|A/England/342/2009_H1N1_|29_May_2009|2009|United_Kingdom|EU"
"353",353,5,"gi|299765239|gb|HM567618.1|A/England/337/2009_H1N1_|30_May_2009|2009|United_Kingdom|EU"
"354",354,8,"gi|299765221|gb|HM567546.1|A/England/456/2009_H1N1_|05_Jun_2009|2009|United_Kingdom|EU"
"355",355,5,"gi|344166034|gb|CY097878.1|A/Mexico/47N/2009_H1N1_|25_Apr_2009|2009|Mexico|NA"
"356",356,5,"gi|304434007|gb|CY073304.1|A/Silver_Spring/WRAIRSP510P3/2009_H1N1_|18_Jun_2009|2009|USA|NA"
"357",357,5,"gi|304433972|gb|CY073288.1|A/Silver_Spring/WRAIRSP510P2/2009_H1N1_|18_Jun_2009|2009|USA|NA"
"358",358,5,"gi|255689541|gb|CY044165.1|A/Mexico/48N/2009_H1N1_|25_Apr_2009|2009|Mexico|NA"
"359",359,5,"gi|257786958|gb|GQ894853.1|A/California/11/2009_H1N1_|2009|2009|USA|NA"
"360",360,5,"gi|255602230|gb|GQ457516.1|A/California/27/2009_H1N1_|01_May_2009|2009|USA|NA"
"361",361,5,"gi|253828640|gb|GQ377092.1|A/California/12/2009_H1N1_|22_Apr_2009|2009|USA|NA"
"362",362,6,"gi|241959932|gb|GQ323555.1|A/California/17/2009_H1N1_|25_Apr_2009|2009|USA|NA"
"363",363,5,"gi|304434151|gb|CY073368.1|A/San_Diego/WR1631P/2009_H1N1_|30_Apr_2009|2009|USA|NA"
"364",364,5,"gi|323649042|gb|CY083298.1|A/San_Diego/WRAIR1647P/2009_H1N1_|15_May_2009|2009|USA|NA"
"365",365,5,"gi|254681886|gb|CY043096.1|A/Brawley/40082/2009_H1N1_|21_Apr_2009|2009|USA|NA"
"366",366,4,"gi|257786974|gb|GQ894880.1|A/California/13/2009_H1N1_|2009|2009|USA|NA"
"367",367,4,"gi|241959898|gb|GQ323523.1|A/California/13/2009_H1N1_|21_Apr_2009|2009|USA|NA"
"368",368,8,"gi|307071003|gb|HQ239959.1|A/Canada_AB/RV2811/2009_H1N1_|18_Jun_2009|2009|Canada|NA"
"369",369,7,"gi|307071115|gb|HQ240015.1|A/Canada_BC/RV2944/2009_H1N1_|17_Jul_2009|2009|Canada|NA"
"370",370,5,"gi|243031406|gb|GQ338341.1|A/Louisiana/02/2009_H1N1_|29_Apr_2009|2009|USA|NA"
"371",371,4,"gi|243031398|gb|GQ338333.1|A/Louisiana/01/2009_H1N1_|28_Apr_2009|2009|USA|NA"
"372",372,4,"gi|241959922|gb|GQ323547.1|A/Louisiana/04/2009_H1N1_|30_Apr_2009|2009|USA|NA"
"373",373,5,"gi|295691639|gb|CY062506.1|A/Mexico_city/CIA3/2009_H1N1_|06_Jul_2009|2009|Mexico|NA"
"374",374,5,"gi|283832012|gb|CY054297.1|A/Mexico_City/MCIG01/2009_H1N1_|02_May_2009|2009|Mexico|NA"
"375",375,4,"gi|304434196|gb|CY073388.1|A/San_Diego/WR1634P/2009_H1N1_|02_May_2009|2009|USA|NA"
"376",376,4,"gi|238627869|gb|GQ221827.1|A/Idaho/02/2009_H1N1_|28_Apr_2009|2009|USA|NA"
"377",377,4,"gi|404589107|gb|CY069879.1|A/England/350/2009_H1N1_|27_May_2009|2009|United_Kingdom|EU"
"378",378,7,"gi|299765257|gb|HM567690.1|A/England/350/2009_H1N1_|27_May_2009|2009|United_Kingdom|EU"
"379",379,4,"gi|268636443|gb|CY051881.1|A/Texas/42113095/2009_H1N1_|11_Jun_2009|2009|USA|NA"
"380",380,13,"gi|257127063|gb|CY045492.1|A/Sachsen_Anhalt/97/2009_H1N1_|06_May_2009|2009|Germany|EU"
"381",381,4,"gi|257127045|gb|CY045484.1|A/Sachsen_Anhalt/101/2009_H1N1_|04_May_2009|2009|Germany|EU"
"382",382,3,"gi|254575331|gb|GQ402234.1|A/Canada_QC/RV1595/2009_H1N1_|16_Apr_2009|2009|Canada|NA"
"383",383,3,"gi|255734965|gb|GQ465702.1|A/Canada_AB/RV1644/2009_H1N1_|01_May_2009|2009|Canada|NA"
"384",384,3,"gi|474459475|gb|KC781721.1|A/California/06/2009_H1N1_|16_Apr_2009|2009|USA|NA"
"385",385,3,"gi|266630631|gb|CY050176.1|A/Mexico_City/015/2009_H1N1_|09_May_2009|2009|Mexico|NA"
"386",386,3,"gi|304434286|gb|CY073428.1|A/San_Diego/WR1641P/2009_H1N1_|02_May_2009|2009|USA|NA"
"387",387,3,"gi|304434232|gb|CY073404.1|A/Brawley/WR1636P/2009_H1N1_|29_Apr_2009|2009|USA|NA"
"388",388,3,"gi|304434214|gb|CY073396.1|A/Brawley/WR1635P/2009_H1N1_|28_Apr_2009|2009|USA|NA"
"389",389,3,"gi|304434133|gb|CY073360.1|A/San_Diego/WR1630P/2009_H1N1_|08_May_2009|2009|USA|NA"
"390",390,3,"gi|304434115|gb|CY073352.1|A/San_Diego/WR1629P/2009_H1N1_|30_Apr_2009|2009|USA|NA"
"391",391,3,"gi|304434043|gb|CY073320.1|A/San_Diego/WR1625P/2009_H1N1_|12_Jun_2009|2009|USA|NA"
"392",392,3,"gi|297660393|gb|CY064750.1|A/Mexico_City/025/2009_H1N1_|01_May_2009|2009|Mexico|NA"
"393",393,3,"gi|273692297|gb|CY052300.1|A/Texas/42103399/2009_H1N1_|10_Jun_2009|2009|USA|NA"
"394",394,3,"gi|272913646|gb|CY053065.1|A/Houston/10H/2009_H1N1_|13_May_2009|2009|USA|NA"
"395",395,3,"gi|272912714|gb|CY053057.1|A/Houston/10OS/2009_H1N1_|13_May_2009|2009|USA|NA"
"396",396,3,"gi|272911775|gb|CY053049.1|A/Houston/9H/2009_H1N1_|21_May_2009|2009|USA|NA"
"397",397,3,"gi|272910764|gb|CY053041.1|A/Houston/7H/2009_H1N1_|21_May_2009|2009|USA|NA"
"398",398,3,"gi|272909817|gb|CY053033.1|A/Houston/7OS/2009_H1N1_|21_May_2009|2009|USA|NA"
"399",399,3,"gi|272908911|gb|CY053025.1|A/Houston/6H/2009_H1N1_|20_May_2009|2009|USA|NA"
"400",400,3,"gi|272907800|gb|CY053017.1|A/Houston/6OS/2009_H1N1_|20_May_2009|2009|USA|NA"
"401",401,3,"gi|272907152|gb|CY053009.1|A/Houston/5H/2009_H1N1_|19_May_2009|2009|USA|NA"
"402",402,3,"gi|272907134|gb|CY053001.1|A/Houston/5OS/2009_H1N1_|19_May_2009|2009|USA|NA"
"403",403,3,"gi|272905884|gb|CY052993.1|A/Houston/3H/2009_H1N1_|18_May_2009|2009|USA|NA"
"404",404,3,"gi|272904567|gb|CY052985.1|A/Houston/3OS/2009_H1N1_|18_May_2009|2009|USA|NA"
"405",405,3,"gi|272903579|gb|CY052977.1|A/Houston/2OS/2009_H1N1_|21_May_2009|2009|USA|NA"
"406",406,3,"gi|272902581|gb|CY052969.1|A/Houston/2OS/2009_H1N1_|18_May_2009|2009|USA|NA"
"407",407,3,"gi|268636040|gb|CY051921.1|A/Houston/9OS/2009_H1N1_|21_May_2009|2009|USA|NA"
"408",408,3,"gi|268636022|gb|CY051913.1|A/Houston/2H/2009_H1N1_|18_May_2009|2009|USA|NA"
"409",409,3,"gi|268636004|gb|CY051905.1|A/Houston/1OS/2009_H1N1_|13_May_2009|2009|USA|NA"
"410",410,3,"gi|265693774|gb|CY050069.1|A/Cherry_Point/WR1355/2009_H1N1_|28_Apr_2009|2009|USA|NA"
"411",411,3,"gi|265691900|gb|CY049877.1|A/Cherry_Point/WR0102/2009_H1N1_|02_May_2009|2009|USA|NA"
"412",412,3,"gi|265691821|gb|CY049869.1|A/Cherry_Point/WR0101/2009_H1N1_|02_May_2009|2009|USA|NA"
"413",413,3,"gi|265691585|gb|CY049845.1|A/Craven/WR0093/2009_H1N1_|04_May_2009|2009|USA|NA"
"414",414,3,"gi|265691339|gb|CY049822.1|A/Craven/WR0019/2009_H1N1_|05_May_2009|2009|USA|NA"
"415",415,3,"gi|260104060|gb|GU014805.1|A/Shizuoka_C/97/2009_H1N1_|26_May_2009|2009|Japan|AS"
"416",416,3,"gi|257786980|gb|GQ894886.1|A/Wisconsin/09/2009_H1N1_|2009|2009|USA|NA"
"417",417,3,"gi|257786978|gb|GQ894883.1|A/Washington/11/2009_H1N1_|2009|2009|USA|NA"
"418",418,3,"gi|257786972|gb|GQ894878.1|A/California/12/2009_H1N1_|2009|2009|USA|NA"
"419",419,3,"gi|257786940|gb|GQ894822.1|A/Nevada/05/2009_H1N1_|2009|2009|USA|NA"
"420",420,3,"gi|254681868|gb|CY043088.1|A/Brawley/40081/2009_H1N1_|22_Apr_2009|2009|USA|NA"
"421",421,3,"gi|253828642|gb|GQ377100.1|A/California/19/2009_H1N1_|30_Apr_2009|2009|USA|NA"
"422",422,3,"gi|253828636|gb|GQ377084.1|A/California/20/2009_H1N1_|01_May_2009|2009|USA|NA"
"423",423,3,"gi|243031419|gb|GQ338360.1|A/Hawaii/09/2009_H1N1_|30_Apr_2009|2009|USA|NA"
"424",424,3,"gi|243031415|gb|GQ338351.1|A/Pennsylvania/08/2009_H1N1_|02_May_2009|2009|USA|NA"
"425",425,3,"gi|242276299|gb|GQ329102.1|A/Paris/2650/2009_H1N1_|17_May_2009|2009|France|EU"
"426",426,3,"gi|241959930|gb|GQ323554.1|A/Arizona/06/2009_H1N1_|28_Apr_2009|2009|USA|NA"
"427",427,3,"gi|241959854|gb|GQ323458.1|A/South_Dakota/04/2009_H1N1_|05_May_2009|2009|USA|NA"
"428",428,3,"gi|238627865|gb|GQ221821.1|A/Colorado/04/2009_H1N1_|26_Apr_2009|2009|USA|NA"
