"","num","Differences","sequencename"
"1",1,365,"gi|482514307|gb|KC570453.1|EV_A71|03_Jun_2012|2012|China|AS"
"1119",1119,228,"gi|302127642|emb|FN691459.1|Echovirus_E6|2001|2001|France|EU"
"1120",1120,229,"gi|315319111|gb|HQ674725.1|Echovirus_E6|2002|2002|Algeria|AF"
"1121",1121,226,"gi|315319135|gb|HQ674737.1|Echovirus_E6|2001|2001|Tunisia|AF"
"1122",1122,224,"gi|294296882|gb|GU142886.1|Echovirus_E6|04_Oct_2001|2001|Australia|OC"
"1123",1123,225,"gi|315319129|gb|HQ674734.1|Echovirus_E6|2001|2001|Tunisia|AF"
"1124",1124,225,"gi|315319115|gb|HQ674727.1|Echovirus_E6|2002|2002|Algeria|AF"
"1125",1125,226,"gi|315319131|gb|HQ674735.1|Echovirus_E6|2001|2001|Tunisia|AF"
"1126",1126,233,"gi|296537580|gb|HM048844.1|Echovirus_E6|2002|2002|South_Korea|AS"
"1127",1127,226,"gi|302127496|emb|FN688512.1|Echovirus_E6|2001|2001|France|EU"
"1128",1128,226,"gi|302127510|emb|FN688519.1|Echovirus_E6|2001|2001|France|EU"
"1129",1129,226,"gi|302127500|emb|FN688514.1|Echovirus_E6|2001|2001|France|EU"
"1130",1130,230,"gi|296537582|gb|HM048845.1|Echovirus_E6|2002|2002|South_Korea|AS"
"1131",1131,233,"gi|296537578|gb|HM048843.1|Echovirus_E6|2002|2002|South_Korea|AS"
"1132",1132,225,"gi|296537588|gb|HM048848.1|Echovirus_E6|2002|2002|South_Korea|AS"
"1133",1133,226,"gi|296537586|gb|HM048847.1|Echovirus_E6|2002|2002|South_Korea|AS"
"1134",1134,226,"gi|296537584|gb|HM048846.1|Echovirus_E6|2002|2002|South_Korea|AS"
"1135",1135,231,"gi|302127658|emb|FN691467.1|Echovirus_E6|2006|2006|France|EU"
"1136",1136,229,"gi|302127532|emb|FN688530.1|Echovirus_E6|2006|2006|France|EU"
"1137",1137,231,"gi|302127530|emb|FN688529.1|Echovirus_E6|2006|2006|France|EU"
"1138",1138,238,"gi|110350298|emb|AM236965.1|Echovirus_E30|Feb_2005|2005|France|EU"
"1139",1139,228,"gi|315319157|gb|HQ674748.1|Echovirus_E6|2005|2005|Morocco|NA"
"1140",1140,232,"gi|302127654|emb|FN691465.1|Echovirus_E6|2005|2005|France|EU"
"1141",1141,245,"gi|110350306|emb|AM236969.1|Echovirus_E18|Apr_2005|2005|France|EU"
"1142",1142,240,"gi|110350314|emb|AM236973.1|Echovirus_E30|May_2005|2005|France|EU"
"1143",1143,230,"gi|315319145|gb|HQ674742.1|Echovirus_E6|2001|2001|Morocco|NA"
"1144",1144,233,"gi|302127520|emb|FN688524.1|Echovirus_E6|2002|2002|France|EU"
"1145",1145,232,"gi|302127524|emb|FN688526.1|Echovirus_E6|2002|2002|France|EU"
"1146",1146,231,"gi|302127648|emb|FN691462.1|Echovirus_E6|2002|2002|France|EU"
"1147",1147,231,"gi|302127522|emb|FN688525.1|Echovirus_E6|2002|2002|France|EU"
"1148",1148,225,"gi|302127492|emb|FN688510.1|Echovirus_E6|2000|2000|France|EU"
"1149",1149,223,"gi|302127638|emb|FN691457.1|Echovirus_E6|2000|2000|France|EU"
"1150",1150,223,"gi|302127470|emb|FN688499.1|Echovirus_E6|2000|2000|France|EU"
"1151",1151,225,"gi|315319153|gb|HQ674746.1|Echovirus_E6|2000|2000|Tunisia|AF"
"1152",1152,216,"gi|302127468|emb|FN688498.1|Echovirus_E6|2000|2000|France|EU"
"1153",1153,219,"gi|302127466|emb|FN688497.1|Echovirus_E6|2000|2000|France|EU"
"1154",1154,224,"gi|302127474|emb|FN688501.1|Echovirus_E6|2000|2000|France|EU"
"1155",1155,220,"gi|302127476|emb|FN688502.1|Echovirus_E6|2000|2000|France|EU"
"1156",1156,224,"gi|302127640|emb|FN691458.1|Echovirus_E6|2000|2000|France|EU"
"1157",1157,224,"gi|302127472|emb|FN688500.1|Echovirus_E6|2000|2000|France|EU"
"1158",1158,222,"gi|302127458|emb|FN688493.1|Echovirus_E6|1999|1999|France|EU"
"1159",1159,220,"gi|302127464|emb|FN688496.1|Echovirus_E6|2000|2000|France|EU"
"1160",1160,220,"gi|302127634|emb|FN691455.1|Echovirus_E6|2000|2000|France|EU"
"1161",1161,220,"gi|302127462|emb|FN688495.1|Echovirus_E6|2000|2000|France|EU"
"1162",1162,220,"gi|302127460|emb|FN688494.1|Echovirus_E6|1999|1999|France|EU"
"1163",1163,219,"gi|315319159|gb|HQ674749.1|Echovirus_E6|2001|2001|Morocco|NA"
"1164",1164,223,"gi|302127486|emb|FN688507.1|Echovirus_E6|2000|2000|France|EU"
"1165",1165,222,"gi|302127636|emb|FN691456.1|Echovirus_E6|2000|2000|France|EU"
"1166",1166,222,"gi|302127484|emb|FN688506.1|Echovirus_E6|2000|2000|France|EU"
"1167",1167,223,"gi|302127488|emb|FN688508.1|Echovirus_E6|2000|2000|France|EU"
"1168",1168,221,"gi|302127482|emb|FN688505.1|Echovirus_E6|2000|2000|France|EU"
"1169",1169,220,"gi|302127480|emb|FN688504.1|Echovirus_E6|2000|2000|France|EU"
"1170",1170,220,"gi|302127478|emb|FN688503.1|Echovirus_E6|2000|2000|France|EU"
"1171",1171,223,"gi|302127490|emb|FN688509.1|Echovirus_E6|2000|2000|France|EU"
"1172",1172,213,"gi|294296884|gb|GU142887.1|Echovirus_E6|01_Mar_1999|1999|Australia|OC"
"1173",1173,227,"gi|296537598|gb|HM048853.1|Echovirus_E6|1998|1998|South_Korea|AS"
"1174",1174,227,"gi|296537590|gb|HM048849.1|Echovirus_E6|1998|1998|South_Korea|AS"
"1175",1175,222,"gi|296537596|gb|HM048852.1|Echovirus_E6|2002|2002|South_Korea|AS"
"1176",1176,218,"gi|296537594|gb|HM048851.1|Echovirus_E6|1998|1998|South_Korea|AS"
"1177",1177,222,"gi|296537592|gb|HM048850.1|Echovirus_E6|1998|1998|South_Korea|AS"
"1178",1178,221,"gi|258523379|gb|FJ868294.1|Echovirus_E6|25_Sep_1991|1991|Australia|OC"
"1179",1179,226,"gi|258523427|gb|FJ868318.1|Echovirus_E6|23_Oct_1991|1991|Australia|OC"
"1180",1180,224,"gi|258523425|gb|FJ868317.1|Echovirus_E6|23_Oct_1991|1991|Australia|OC"
"1181",1181,235,"gi|148614165|gb|EF397644.1|Enterovirus_B|2005|2005|Russia|AS"
"1182",1182,231,"gi|296537604|gb|HM048856.1|Echovirus_E6|2008|2008|South_Korea|AS"
"1183",1183,232,"gi|296537600|gb|HM048854.1|Echovirus_E6|2008|2008|South_Korea|AS"
"1184",1184,233,"gi|296537602|gb|HM048855.1|Echovirus_E6|2008|2008|South_Korea|AS"
"1185",1185,231,"gi|296537608|gb|HM048858.1|Echovirus_E6|2008|2008|South_Korea|AS"
"1186",1186,233,"gi|296537606|gb|HM048857.1|Echovirus_E6|2008|2008|South_Korea|AS"
"1187",1187,222,"gi|296537618|gb|HM048863.1|Echovirus_E6|2008|2008|South_Korea|AS"
"1188",1188,222,"gi|296537614|gb|HM048861.1|Echovirus_E6|2008|2008|South_Korea|AS"
"1189",1189,227,"gi|296537616|gb|HM048862.1|Echovirus_E6|2008|2008|South_Korea|AS"
"1190",1190,226,"gi|296537612|gb|HM048860.1|Echovirus_E6|2008|2008|South_Korea|AS"
"1191",1191,227,"gi|296537610|gb|HM048859.1|Echovirus_E6|2008|2008|South_Korea|AS"
"1192",1192,227,"gi|395459452|gb|JX138496.1|Echovirus_E6|08_Jul_2007|2007|China|AS"
"1193",1193,227,"gi|395459450|gb|JX138495.1|Echovirus_E6|08_Jul_2007|2007|China|AS"
"1194",1194,227,"gi|296537620|gb|HM048864.1|Echovirus_E6|1999|1999|South_Korea|AS"
"1195",1195,231,"gi|239809540|gb|FJ542038.1|Echovirus_E6|19_May_2005|2005|China|AS"
"1196",1196,230,"gi|239809538|gb|FJ542037.1|Echovirus_E6|20_May_2005|2005|China|AS"
"1197",1197,230,"gi|239809536|gb|FJ542036.1|Echovirus_E6|20_May_2005|2005|China|AS"
"1198",1198,231,"gi|239809534|gb|FJ542035.1|Echovirus_E6|13_May_2005|2005|China|AS"
"1199",1199,230,"gi|239809542|gb|FJ542039.1|Echovirus_E6|16_May_2005|2005|China|AS"
"1200",1200,230,"gi|239809532|gb|FJ542034.1|Echovirus_E6|11_May_2005|2005|China|AS"
"1201",1201,230,"gi|239809530|gb|FJ542033.1|Echovirus_E6|11_May_2005|2005|China|AS"
"1202",1202,234,"gi|148614177|gb|EF397650.1|Enterovirus_B|2006|2006|Ukraine|NA"
"1203",1203,232,"gi|148614175|gb|EF397649.1|Enterovirus_B|2006|2006|Russia|AS"
"1204",1204,270,"gi|255688394|gb|GQ352386.1|Echovirus_E6|2007|2007|Belarus|EU"
"1205",1205,224,"gi|302127660|emb|FN691468.1|Echovirus_E6|2007|2007|France|EU"
"1206",1206,225,"gi|302127534|emb|FN688531.1|Echovirus_E6|2007|2007|France|EU"
"1207",1207,227,"gi|294296878|gb|GU142884.1|Echovirus_E6|30_May_2007|2007|Australia|OC"
"1208",1208,226,"gi|294296876|gb|GU142883.1|Echovirus_E6|30_May_2007|2007|Australia|OC"
"1209",1209,223,"gi|308230036|gb|GU232805.1|Echovirus_E6|22_Mar_2007|2007|Australia|OC"
"1210",1210,230,"gi|294296870|gb|GU142880.1|Echovirus_E6|28_Feb_2007|2007|Australia|OC"
"1211",1211,229,"gi|294296874|gb|GU142882.1|Echovirus_E6|21_May_2007|2007|Australia|OC"
"1212",1212,225,"gi|294296872|gb|GU142881.1|Echovirus_E6|23_Mar_2007|2007|Australia|OC"
"1213",1213,224,"gi|294296880|gb|GU142885.1|Echovirus_E6|27_Apr_2007|2007|Australia|OC"
"1214",1214,225,"gi|294296868|gb|GU142879.1|Echovirus_E6|28_Feb_2007|2007|Australia|OC"
"1215",1215,243,"gi|148614173|gb|EF397648.1|Enterovirus_B|2006|2006|Kyrgyzstan|AS"
"1216",1216,241,"gi|148614171|gb|EF397647.1|Enterovirus_B|2006|2006|Kyrgyzstan|AS"
"1217",1217,242,"gi|148614159|gb|EF397641.1|Enterovirus_B|2005|2005|Russia|AS"
"1218",1218,237,"gi|148614157|gb|EF397640.1|Enterovirus_B|2005|2005|Kyrgyzstan|AS"
"1219",1219,235,"gi|148614183|gb|EF397653.1|Enterovirus_B|2006|2006|Russia|AS"
"1220",1220,233,"gi|255688392|gb|GQ352385.1|Echovirus_E6|2007|2007|Belarus|EU"
"1221",1221,237,"gi|255688384|gb|GQ352381.1|Echovirus_E6|2004|2004|Belarus|EU"
"1222",1222,237,"gi|256595555|gb|GQ370504.1|Echovirus_E6|2004|2004|Belarus|EU"
"1223",1223,241,"gi|255688382|gb|GQ352380.1|Echovirus_E6|2003|2003|Belarus|EU"
"1224",1224,241,"gi|256595557|gb|GQ370505.1|Echovirus_E6|2003|2003|Belarus|EU"
"1225",1225,232,"gi|255688390|gb|GQ352384.1|Echovirus_E6|2006|2006|Belarus|EU"
"1226",1226,239,"gi|255688386|gb|GQ352382.1|Echovirus_E6|2004|2004|Belarus|EU"
"1227",1227,226,"gi|453061695|gb|JQ929657.2|Echovirus_E6|2009|2009|Finland|EU"
"1228",1228,238,"gi|306026115|gb|HM185056.1|Echovirus_E6|28_Jun_2008|2008|China|AS"
"1229",1229,234,"gi|306026113|gb|HM185055.1|Echovirus_E6|22_Jul_2008|2008|China|AS"
"1230",1230,228,"gi|254973318|gb|GQ329781.1|Echovirus_E6|2008|2008|China|AS"
"1231",1231,227,"gi|254973322|gb|GQ329783.1|Echovirus_E6|2009|2009|China|AS"
"1232",1232,230,"gi|254973320|gb|GQ329782.1|Echovirus_E6|2008|2008|China|AS"
"1233",1233,229,"gi|388330804|gb|JQ729996.1|Echovirus_E6|30_Jun_2010|2010|China|AS"
"1234",1234,226,"gi|388330802|gb|JQ729995.1|Echovirus_E6|30_Jun_2010|2010|China|AS"
"1235",1235,229,"gi|388330800|gb|JQ729994.1|Echovirus_E6|29_Jun_2010|2010|China|AS"
"1236",1236,222,"gi|332168702|gb|HQ399491.1|Echovirus_E6|11_Aug_2010|2010|China|AS"
"1237",1237,222,"gi|332168688|gb|HQ399484.1|Echovirus_E6|29_Apr_2010|2010|China|AS"
"1238",1238,229,"gi|332656237|gb|HQ829948.1|Echovirus_E6|11_Aug_2010|2010|China|AS"
"1239",1239,224,"gi|332656235|gb|HQ829947.1|Echovirus_E6|11_Aug_2010|2010|China|AS"
"1240",1240,226,"gi|332656259|gb|HQ829959.1|Echovirus_E6|2010|2010|China|AS"
"1241",1241,226,"gi|332656257|gb|HQ829958.1|Echovirus_E6|2010|2010|China|AS"
"1242",1242,230,"gi|395459446|gb|JX138493.1|Echovirus_E6|08_Jul_2010|2010|China|AS"
"1243",1243,232,"gi|332168692|gb|HQ399486.1|Echovirus_E6|11_Aug_2010|2010|China|AS"
"1244",1244,231,"gi|395459448|gb|JX138494.1|Echovirus_E6|08_Oct_2011|2011|China|AS"
"1245",1245,225,"gi|385343276|gb|JQ409486.1|Echovirus_E6|20_Jun_2010|2010|China|AS"
"1246",1246,228,"gi|332656261|gb|HQ829960.1|Echovirus_E6|2010|2010|China|AS"
"1247",1247,230,"gi|332656249|gb|HQ829954.1|Echovirus_E6|2010|2010|China|AS"
"1248",1248,227,"gi|332656255|gb|HQ829957.1|Echovirus_E6|2010|2010|China|AS"
"1249",1249,227,"gi|332656253|gb|HQ829956.1|Echovirus_E6|2010|2010|China|AS"
"1250",1250,227,"gi|332656251|gb|HQ829955.1|Echovirus_E6|2010|2010|China|AS"
"1251",1251,228,"gi|332168700|gb|HQ399490.1|Echovirus_E6|11_Aug_2010|2010|China|AS"
"1252",1252,221,"gi|288190857|gb|GU272016.1|Echovirus_E6|26_Dec_2008|2008|China|AS"
"1253",1253,223,"gi|332168696|gb|HQ399488.1|Echovirus_E6|11_Aug_2010|2010|China|AS"
"1254",1254,223,"gi|589061621|gb|KF150159.1|Echovirus_E6|2010|2010|China|AS"
"1255",1255,222,"gi|332656263|gb|HQ829961.1|Echovirus_E6|2010|2010|China|AS"
"1256",1256,224,"gi|332656243|gb|HQ829951.1|Echovirus_E6|12_Oct_2010|2010|China|AS"
"1257",1257,223,"gi|332168698|gb|HQ399489.1|Echovirus_E6|11_Aug_2010|2010|China|AS"
"1258",1258,231,"gi|315319151|gb|HQ674745.1|Echovirus_E6|2006|2006|Libya|NA"
"1259",1259,234,"gi|315319139|gb|HQ674739.1|Echovirus_E6|1993|1993|Tunisia|AF"
"1260",1260,232,"gi|315319137|gb|HQ674738.1|Echovirus_E6|1993|1993|Tunisia|AF"
"1261",1261,233,"gi|315319141|gb|HQ674740.1|Echovirus_E6|1992|1992|Tunisia|AF"
"1262",1262,260,"gi|254973370|gb|GQ329807.1|Echovirus_E14|2003|2003|China|AS"
"1263",1263,274,"gi|254973368|gb|GQ329806.1|Echovirus_E14|2001|2001|China|AS"
"1264",1264,274,"gi|254973372|gb|GQ329808.1|Echovirus_E14|2005|2005|China|AS"
"1265",1265,252,"gi|254973376|gb|GQ329810.1|Echovirus_E14|1998|1998|China|AS"
"1266",1266,256,"gi|254973366|gb|GQ329805.1|Echovirus_E14|2001|2001|China|AS"
"1267",1267,243,"gi|254973374|gb|GQ329809.1|Echovirus_E14|2007|2007|China|AS"
"1268",1268,324,"gi|334000229|gb|JF798675.1|Echovirus_E14|29_Aug_2003|2003|China|AS"
"1269",1269,256,"gi|254973378|gb|GQ329811.1|Echovirus_E14|2009|2009|China|AS"
"1270",1270,240,"gi|399227003|gb|JQ969009.1|Echovirus_E14|2009|2009|China|AS"
"1271",1271,250,"gi|288190861|gb|GU272018.1|Echovirus_E14|22_Sep_2008|2008|China|AS"
"1272",1272,248,"gi|254973364|gb|GQ329804.1|Echovirus_E14|2009|2009|China|AS"
"1273",1273,248,"gi|254973362|gb|GQ329803.1|Echovirus_E14|2009|2009|China|AS"
"1274",1274,267,"gi|258523429|gb|FJ868319.1|Echovirus_E14|13_Mar_1991|1991|Australia|OC"
"1275",1275,261,"gi|258523397|gb|FJ868303.1|Echovirus_E14|06_Mar_1991|1991|Australia|OC"
"1276",1276,264,"gi|528312280|emb|HF948103.1|Echovirus_E14|2008|2008|France|EU"
"1277",1277,249,"gi|258523395|gb|FJ868302.1|Echovirus_E14|06_Feb_1991|1991|Australia|OC"
"1278",1278,276,"gi|409685006|gb|JX513507.1|Echovirus_E14|06_May_2010|2010|India|AS"
"1279",1279,282,"gi|409685009|gb|JX513508.1|Echovirus_E14|05_May_2008|2008|India|AS"
"1280",1280,258,"gi|409685018|gb|JX513511.1|Echovirus_E14|12_Dec_2010|2010|India|AS"
"1281",1281,258,"gi|409685015|gb|JX513510.1|Echovirus_E14|12_Dec_2010|2010|India|AS"
"1282",1282,271,"gi|513136921|gb|KF177062.1|Echovirus_E14|29_Jul_2010|2010|India|AS"
"1283",1283,267,"gi|513136919|gb|KF177060.1|Echovirus_E14|22_Oct_2010|2010|India|AS"
"1284",1284,266,"gi|513136918|gb|KF177059.1|Echovirus_E14|22_Oct_2010|2010|India|AS"
"1285",1285,260,"gi|513136920|gb|KF177061.1|Echovirus_E14|22_Oct_2009|2009|India|AS"
"1286",1286,263,"gi|409685003|gb|JX513506.1|Echovirus_E14|05_Jun_2010|2010|India|AS"
"1287",1287,256,"gi|409685021|gb|JX513512.1|Echovirus_E14|03_Jan_2011|2011|India|AS"
"1288",1288,260,"gi|409685012|gb|JX513509.1|Echovirus_E14|06_Aug_2008|2008|India|AS"
"1289",1289,263,"gi|258523481|gb|FJ868345.1|Echovirus_E14|01_Jul_2004|2004|Australia|OC"
"1290",1290,264,"gi|258523479|gb|FJ868344.1|Echovirus_E14|15_Jun_2004|2004|Australia|OC"
"1291",1291,264,"gi|258523477|gb|FJ868343.1|Echovirus_E14|11_May_2004|2004|Australia|OC"
"1292",1292,257,"gi|513136924|gb|KF177065.1|Echovirus_E14|27_Aug_2010|2010|India|AS"
"1293",1293,271,"gi|513136923|gb|KF177064.1|Echovirus_E14|16_Jul_2011|2011|India|AS"
"1294",1294,271,"gi|513136922|gb|KF177063.1|Echovirus_E14|02_Jul_2011|2011|India|AS"
"1295",1295,300,"gi|409685262|gb|JX513596.1|Enterovirus_B83|15_May_2010|2010|India|AS"
"1296",1296,294,"gi|254973382|gb|GQ329813.1|Echovirus_E18|2005|2005|China|AS"
"1297",1297,292,"gi|528312302|emb|HF948114.1|Enterovirus_B83|2001|2001|France|EU"
"1298",1298,303,"gi|528312284|emb|HF948105.1|Echovirus_E18|2000|2000|France|EU"
"1299",1299,304,"gi|294296906|gb|GU142898.1|Echovirus_E18|12_Dec_2000|2000|Australia|OC"
"1300",1300,308,"gi|528312282|emb|HF948104.1|Echovirus_E18|2000|2000|France|EU"
"1301",1301,305,"gi|294296912|gb|GU142901.1|Echovirus_E18|27_Sep_2001|2001|Australia|OC"
"1302",1302,302,"gi|294296908|gb|GU142899.1|Echovirus_E18|05_Oct_2001|2001|Australia|OC"
"1303",1303,300,"gi|294296910|gb|GU142900.1|Echovirus_E18|12_Oct_2001|2001|Australia|OC"
"1304",1304,309,"gi|159025612|emb|AM711070.1|Echovirus_E13|2006|2006|France|EU"
"1305",1305,303,"gi|528312288|emb|HF948107.1|Echovirus_E18|2006|2006|France|EU"
"1306",1306,304,"gi|159025674|emb|AM711101.1|Echovirus_E13|2006|2006|France|EU"
"1307",1307,300,"gi|159025608|emb|AM711068.1|Echovirus_E6|2006|2006|France|EU"
"1308",1308,304,"gi|528312290|emb|HF948108.1|Echovirus_E18|2006|2006|France|EU"
"1309",1309,304,"gi|159025678|emb|AM711103.1|Echovirus_E9|2006|2006|France|EU"
"1310",1310,298,"gi|528312286|emb|HF948106.1|Echovirus_E18|2002|2002|France|EU"
"1311",1311,302,"gi|110350308|emb|AM236970.1|Echovirus_E30|Apr_2005|2005|France|EU"
"1312",1312,304,"gi|110350312|emb|AM236972.1|Echovirus_E6|May_2005|2005|France|EU"
"1313",1313,300,"gi|110350324|emb|AM236978.1|Echovirus_E30|Jun_2005|2005|France|EU"
"1314",1314,299,"gi|159025682|emb|AM711105.1|Echovirus_E25|2006|2006|France|EU"
"1315",1315,299,"gi|159025618|emb|AM711073.1|Echovirus_E30|2006|2006|France|EU"
"1316",1316,303,"gi|294296914|gb|GU142902.1|Echovirus_E18|15_Feb_1997|1997|Australia|OC"
"1317",1317,305,"gi|110350204|emb|AM236918.1|Echovirus_E18|May_2005|2005|France|EU"
"1318",1318,306,"gi|110350336|emb|AM236984.1|Echovirus_E30|Jun_2005|2005|France|EU"
"1319",1319,319,"gi|110350282|emb|AM236957.1|Echovirus_E30|Oct_2005|2005|France|EU"
"1320",1320,320,"gi|159147647|emb|AM711028.3|Echovirus_E13|2005|2005|France|EU"
"1321",1321,319,"gi|159147652|emb|AM711021.3|Echovirus_E13|2005|2005|France|EU"
"1322",1322,319,"gi|110350274|emb|AM236953.1|Echovirus_E30|Sep_2005|2005|France|EU"
"1323",1323,313,"gi|159025522|emb|AM711024.1|Echovirus_E30|2005|2005|France|EU"
"1324",1324,313,"gi|110350280|emb|AM236956.1|Echovirus_E18|Oct_2005|2005|France|EU"
"1325",1325,303,"gi|186660494|gb|EU604664.1|Echovirus_E18|2005|2005|South_Korea|AS"
"1326",1326,309,"gi|258523485|gb|FJ868347.1|Echovirus_E18|23_Apr_2004|2004|Australia|OC"
"1327",1327,309,"gi|258523493|gb|FJ868351.1|Echovirus_E18|01_Aug_2005|2005|Australia|OC"
"1328",1328,308,"gi|294296904|gb|GU142897.1|Echovirus_E18|27_Sep_2005|2005|Australia|OC"
"1329",1329,308,"gi|258523499|gb|FJ868354.1|Echovirus_E18|28_Sep_2005|2005|Australia|OC"
"1330",1330,307,"gi|258523495|gb|FJ868352.1|Echovirus_E18|04_Aug_2005|2005|Australia|OC"
"1331",1331,308,"gi|258523405|gb|FJ868307.1|Echovirus_E18|28_Nov_2005|2005|Australia|OC"
"1332",1332,307,"gi|258523403|gb|FJ868306.1|Echovirus_E18|18_Jul_2005|2005|Australia|OC"
"1333",1333,307,"gi|258523497|gb|FJ868353.1|Echovirus_E18|02_Aug_2005|2005|Australia|OC"
"1334",1334,304,"gi|258523491|gb|FJ868350.1|Echovirus_E18|22_Mar_2005|2005|Australia|OC"
"1335",1335,305,"gi|258523489|gb|FJ868349.1|Echovirus_E18|05_Jan_2005|2005|Australia|OC"
"1336",1336,303,"gi|258523487|gb|FJ868348.1|Echovirus_E18|07_Jan_2005|2005|Australia|OC"
"1337",1337,277,"gi|570709916|gb|KF312882.1|EV_B111|22_Sep_2000|2000|China|AS"
"1338",1338,263,"gi|409685148|gb|JX513555.1|Echovirus_E33|03_Apr_2008|2008|India|AS"
"1339",1339,259,"gi|409685159|gb|JX513559.1|Echovirus_E33|10_Apr_2008|2008|India|AS"
"1340",1340,260,"gi|409685145|gb|JX513554.1|Echovirus_E33|03_Apr_2008|2008|India|AS"
"1341",1341,257,"gi|409685153|gb|JX513557.1|Echovirus_E33|08_Apr_2008|2008|India|AS"
"1342",1342,259,"gi|409685151|gb|JX513556.1|Echovirus_E33|03_Apr_2008|2008|India|AS"
"1343",1343,258,"gi|409685156|gb|JX513558.1|Echovirus_E33|09_Apr_2008|2008|India|AS"
"1344",1344,259,"gi|159025504|emb|AM711014.1|Echovirus_E30|2005|2005|France|EU"
"1345",1345,261,"gi|110350266|emb|AM236949.1|Echovirus_E33|Aug_2005|2005|France|EU"
"1346",1346,259,"gi|528312300|emb|HF948113.1|Echovirus_E33|2005|2005|France|EU"
"1347",1347,267,"gi|513136962|gb|KF177103.1|Echovirus_E33|27_Jul_2010|2010|India|AS"
"1348",1348,265,"gi|513136967|gb|KF177108.1|Echovirus_E33|14_Sep_2010|2010|India|AS"
"1349",1349,259,"gi|409685169|gb|JX513562.1|Echovirus_E33|13_Sep_2010|2010|India|AS"
"1350",1350,262,"gi|513136964|gb|KF177105.1|Echovirus_E33|14_Jun_2010|2010|India|AS"
"1351",1351,260,"gi|513136966|gb|KF177107.1|Echovirus_E33|29_Jul_2010|2010|India|AS"
"1352",1352,259,"gi|513136968|gb|KF177109.1|Echovirus_E33|18_Sep_2010|2010|India|AS"
"1353",1353,260,"gi|513136965|gb|KF177106.1|Echovirus_E33|29_Jul_2010|2010|India|AS"
"1354",1354,260,"gi|409685165|gb|JX513561.1|Echovirus_E33|26_Jun_2010|2010|India|AS"
"1355",1355,261,"gi|513136969|gb|KF177110.1|Echovirus_E33|14_Sep_2010|2010|India|AS"
"1356",1356,263,"gi|409685162|gb|JX513560.1|Echovirus_E33|21_Jun_2010|2010|India|AS"
"1357",1357,272,"gi|513136963|gb|KF177104.1|Echovirus_E33|20_Jun_2010|2010|India|AS"
"1358",1358,309,"gi|528312256|emb|HF948091.1|Echovirus_E2|2005|2005|France|EU"
"1359",1359,309,"gi|110350290|emb|AM236961.1|Echovirus_E30|Nov_2005|2005|France|EU"
"1360",1360,267,"gi|528312262|emb|HF948094.1|Echovirus_E9|2001|2001|France|EU"
"1361",1361,273,"gi|159025626|emb|AM711077.1|Human_coxsackievirus_B4|2006|2006|France|EU"
"1362",1362,263,"gi|308230046|gb|GU232810.1|Echovirus_E9|28_Sep_2007|2007|Australia|OC"
"1363",1363,258,"gi|597439005|dbj|AB917074.1|E9|2013|2013|China|AS"
"1364",1364,262,"gi|294296890|gb|GU142890.1|Echovirus_E9|22_Nov_2007|2007|Australia|OC"
"1365",1365,265,"gi|254973334|gb|GQ329789.1|Echovirus_E9|2005|2005|China|AS"
"1366",1366,263,"gi|528312270|emb|HF948098.1|Echovirus_E9|2007|2007|France|EU"
"1367",1367,258,"gi|258523475|gb|FJ868342.1|Echovirus_E9|09_Mar_2006|2006|Australia|OC"
"1368",1368,258,"gi|258523473|gb|FJ868341.1|Echovirus_E9|14_Dec_2005|2005|Australia|OC"
"1369",1369,266,"gi|528312266|emb|HF948096.1|Echovirus_E9|2004|2004|France|EU"
"1370",1370,267,"gi|159147651|emb|AM711020.3|Echovirus_E18|2005|2005|France|EU"
"1371",1371,334,"gi|162319934|dbj|AB268184.1|Echovirus_E9|2000|2000|China|AS"
"1372",1372,260,"gi|183207692|gb|EU590810.1|Echovirus_E9|2005|2005|South_Korea|AS"
"1373",1373,259,"gi|183207698|gb|EU590813.1|Echovirus_E9|2005|2005|South_Korea|AS"
"1374",1374,259,"gi|183207690|gb|EU590809.1|Echovirus_E9|2005|2005|South_Korea|AS"
"1375",1375,260,"gi|186660496|gb|EU604665.1|Echovirus_E9|2005|2005|South_Korea|AS"
"1376",1376,260,"gi|183207696|gb|EU590812.1|Echovirus_E9|2005|2005|South_Korea|AS"
"1377",1377,255,"gi|183207694|gb|EU590811.1|Echovirus_E9|2005|2005|South_Korea|AS"
"1378",1378,259,"gi|258523471|gb|FJ868340.1|Echovirus_E9|21_Jan_2005|2005|Australia|OC"
"1379",1379,259,"gi|294296888|gb|GU142889.1|Echovirus_E9|05_Aug_2003|2003|Australia|OC"
"1380",1380,258,"gi|258523389|gb|FJ868299.1|Echovirus_E9|05_Aug_2003|2003|Australia|OC"
"1381",1381,259,"gi|258523387|gb|FJ868298.1|Echovirus_E9|04_Apr_2003|2003|Australia|OC"
"1382",1382,256,"gi|294296894|gb|GU142892.1|Echovirus_E9|19_Feb_1999|1999|Australia|OC"
"1383",1383,266,"gi|294296898|gb|GU142894.1|Echovirus_E9|04_May_1998|1998|Australia|OC"
"1384",1384,267,"gi|294296896|gb|GU142893.1|Echovirus_E9|28_May_1998|1998|Australia|OC"
"1385",1385,266,"gi|294296892|gb|GU142891.1|Echovirus_E9|28_Feb_1999|1999|Australia|OC"
