"","num","Differences","sequencename"
"1",1,420,"gi|482514307|gb|KC570453.1|EV_A71|03_Jun_2012|2012|China|AS"
"1023",1023,259,"gi|239914756|dbj|AB467848.1|Human_poliovirus_3|2005|2005|Egypt|AF"
"1024",1024,259,"gi|399220008|dbj|AB739035.1|Human_poliovirus_3|03_Jan_2011|2011|China|AS"
"1025",1025,260,"gi|551843821|dbj|AB861645.1|Human_poliovirus_3|2013|2013|China|AS"
"1026",1026,259,"gi|239914758|dbj|AB467849.1|Human_poliovirus_3|2005|2005|Egypt|AF"
"1027",1027,258,"gi|145208554|gb|EF490678.1|Human_poliovirus_3|2005|2005|Switzerland|EU"
"1028",1028,258,"gi|110618284|gb|DQ841125.1|Human_poliovirus_3|2004|2004|Switzerland|EU"
"1029",1029,258,"gi|110618282|gb|DQ841124.1|Human_poliovirus_3|2004|2004|Switzerland|EU"
"1030",1030,258,"gi|157267099|gb|EF628385.1|Human_poliovirus_3|2005|2005|Madagascar|AF"
"1031",1031,260,"gi|239914760|dbj|AB467850.1|Human_poliovirus_3|2005|2005|Egypt|AF"
"1032",1032,260,"gi|239914754|dbj|AB467847.1|Human_poliovirus_3|2005|2005|Egypt|AF"
"1033",1033,260,"gi|239914744|dbj|AB467842.1|Human_poliovirus_3|2005|2005|Egypt|AF"
"1034",1034,260,"gi|239914724|dbj|AB467832.1|Human_poliovirus_3|2005|2005|Egypt|AF"
"1035",1035,261,"gi|239914734|dbj|AB467837.1|Human_poliovirus_3|2005|2005|Egypt|AF"
"1036",1036,261,"gi|239914722|dbj|AB467831.1|Human_poliovirus_3|2005|2005|Egypt|AF"
"1037",1037,259,"gi|258523413|gb|FJ868311.1|Human_poliovirus_3|04_Dec_1991|1991|Australia|OC"
"1038",1038,260,"gi|385541254|dbj|AB629955.1|Human_poliovirus_3|2009|2009|Japan|AS"
"1039",1039,259,"gi|385541252|dbj|AB629954.1|Human_poliovirus_3|2008|2008|Japan|AS"
"1040",1040,259,"gi|145208558|gb|EF490680.1|Human_poliovirus_3|2006|2006|Switzerland|EU"
"1041",1041,259,"gi|145208556|gb|EF490679.1|Human_poliovirus_3|2006|2006|Switzerland|EU"
"1042",1042,261,"gi|239914780|dbj|AB467860.1|Human_poliovirus_3|2005|2005|Egypt|AF"
"1043",1043,261,"gi|239914716|dbj|AB467828.1|Human_poliovirus_3|2005|2005|Egypt|AF"
"1044",1044,259,"gi|508082194|dbj|AB781741.2|Human_poliovirus_3|2012|2012|China|AS"
"1045",1045,259,"gi|399220056|dbj|AB739059.1|Human_poliovirus_3|21_Apr_2011|2011|China|AS"
"1046",1046,259,"gi|399220048|dbj|AB739055.1|Human_poliovirus_3|16_Jun_2011|2011|China|AS"
"1047",1047,259,"gi|325111890|gb|HQ694496.1|Human_poliovirus_3_strain_Sabin|15_Sep_2009|2009|China|AS"
"1048",1048,260,"gi|551843813|dbj|AB861642.1|Human_poliovirus_3|2013|2013|China|AS"
"1049",1049,259,"gi|325111886|gb|HQ694494.1|Human_poliovirus_3_strain_Sabin|19_Sep_2009|2009|China|AS"
"1050",1050,259,"gi|551843823|dbj|AB861646.1|Human_poliovirus_3|2013|2013|China|AS"
"1051",1051,259,"gi|551843818|dbj|AB861644.1|Human_poliovirus_3|2013|2013|China|AS"
"1052",1052,259,"gi|551843816|dbj|AB861643.1|Human_poliovirus_3|2013|2013|China|AS"
"1053",1053,259,"gi|449082852|dbj|AB781740.1|Human_poliovirus_3|2012|2012|China|AS"
"1054",1054,306,"gi|239914794|dbj|AB467867.1|Human_poliovirus_3|2005|2005|Egypt|AF"
"1055",1055,260,"gi|239914774|dbj|AB467857.1|Human_poliovirus_3|2005|2005|Egypt|AF"
"1056",1056,261,"gi|239914764|dbj|AB467852.1|Human_poliovirus_3|2005|2005|Egypt|AF"
"1057",1057,261,"gi|239914690|dbj|AB467815.1|Human_poliovirus_3|2005|2005|Egypt|AF"
"1058",1058,257,"gi|258523415|gb|FJ868312.1|Human_poliovirus_3|29_May_1991|1991|Australia|OC"
"1059",1059,258,"gi|269213231|gb|FJ842181.1|Human_poliovirus_3|1985|1985|Finland|EU"
"1060",1060,258,"gi|157267103|gb|EF628387.1|Human_poliovirus_3|2005|2005|Madagascar|AF"
"1061",1061,260,"gi|239914762|dbj|AB467851.1|Human_poliovirus_3|2005|2005|Egypt|AF"
"1062",1062,260,"gi|239914718|dbj|AB467829.1|Human_poliovirus_3|2005|2005|Egypt|AF"
"1063",1063,260,"gi|239914702|dbj|AB467821.1|Human_poliovirus_3|2005|2005|Egypt|AF"
"1064",1064,257,"gi|82542548|gb|DQ264307.1|Human_poliovirus_3|2000|2000|Russia|AS"
"1065",1065,258,"gi|82542552|gb|DQ264309.1|Human_poliovirus_3|2001|2001|Russia|AS"
"1066",1066,259,"gi|82542560|gb|DQ264313.1|Human_poliovirus_3|1999|1999|Kyrgyzstan|AS"
"1067",1067,259,"gi|399220046|dbj|AB739054.1|Human_poliovirus_3|17_Apr_2011|2011|China|AS"
"1068",1068,238,"gi|261600303|gb|FJ859189.1|Human_poliovirus_3|27_Jul_2007|2007|China|AS"
"1069",1069,248,"gi|298682138|gb|GU380280.1|Human_poliovirus_3|15_May_2007|2007|Georgia|EU"
"1070",1070,239,"gi|261600299|gb|FJ859187.1|Human_poliovirus_3|03_Jul_2002|2002|China|AS"
"1071",1071,239,"gi|261600295|gb|FJ859185.1|Human_poliovirus_3|04_Feb_2002|2002|China|AS"
"1072",1072,235,"gi|261600307|gb|FJ859191.1|Human_poliovirus_3|09_Sep_2008|2008|China|AS"
"1073",1073,248,"gi|261600293|gb|FJ859184.1|Human_poliovirus_3|26_Feb_2002|2002|China|AS"
"1074",1074,240,"gi|261600297|gb|FJ859186.1|Human_poliovirus_3|26_May_2002|2002|China|AS"
"1075",1075,252,"gi|261600291|gb|FJ859183.1|Human_poliovirus_3|14_Aug_2001|2001|China|AS"
"1076",1076,250,"gi|298682136|gb|GU380279.1|Human_poliovirus_3|08_Mar_2007|2007|Egypt|AF"
"1077",1077,238,"gi|261600301|gb|FJ859188.1|Human_poliovirus_3|10_Sep_2002|2002|China|AS"
"1078",1078,236,"gi|261600305|gb|FJ859190.1|Human_poliovirus_3|10_May_2007|2007|China|AS"
"1079",1079,246,"gi|298682132|gb|GU380277.1|Human_poliovirus_3|05_Jan_2005|2005|Egypt|AF"
"1080",1080,250,"gi|282759545|gb|GU256222.1|Human_poliovirus_3|28_May_2009|2009|China|AS"
"1081",1081,243,"gi|261600309|gb|FJ859192.1|Human_poliovirus_3|22_Aug_2008|2008|China|AS"
"1082",1082,240,"gi|298682140|gb|GU380281.1|Human_poliovirus_3|13_Oct_2003|2003|Latvia|EU"
"1083",1083,272,"gi|317408155|gb|HQ286302.1|Human_poliovirus_3|1993|1993|Philippines|AS"
"1084",1084,259,"gi|317408165|gb|HQ286307.1|Human_poliovirus_3|1993|1993|Viet_Nam|AS"
"1085",1085,266,"gi|317408163|gb|HQ286306.1|Human_poliovirus_3|1990|1990|Turkmenistan|AS"
"1086",1086,269,"gi|546241382|gb|KC769998.1|Human_poliovirus_3|1990|1990|Turkmenistan|AS"
"1087",1087,263,"gi|317408141|gb|HQ286295.1|Human_poliovirus_3|1993|1993|China|AS"
"1088",1088,264,"gi|317408145|gb|HQ286297.1|Human_poliovirus_3|1995|1995|Indonesia|AS"
"1089",1089,254,"gi|317408143|gb|HQ286296.1|Human_poliovirus_3|1988|1988|Colombia|SA"
"1090",1090,257,"gi|402237662|gb|JN812661.1|Human_poliovirus_3|1988|1988|Brazil|SA"
"1091",1091,258,"gi|317408139|gb|HQ286294.1|Human_poliovirus_3|1988|1988|Brazil|SA"
"1092",1092,255,"gi|402237674|gb|JN812667.1|Human_poliovirus_3|1988|1988|Brazil|SA"
"1093",1093,255,"gi|402237670|gb|JN812665.1|Human_poliovirus_3|1988|1988|Brazil|SA"
"1094",1094,256,"gi|402237668|gb|JN812664.1|Human_poliovirus_3|1988|1988|Brazil|SA"
"1095",1095,255,"gi|402237664|gb|JN812662.1|Human_poliovirus_3|1988|1988|Brazil|SA"
"1096",1096,255,"gi|402237658|gb|JN812659.1|Human_poliovirus_3|1988|1988|Brazil|SA"
"1097",1097,255,"gi|402237656|gb|JN812658.1|Human_poliovirus_3|1988|1988|Brazil|SA"
"1098",1098,255,"gi|402237654|gb|JN812657.1|Human_poliovirus_3|1988|1988|Brazil|SA"
"1099",1099,255,"gi|402237652|gb|JN812656.1|Human_poliovirus_3|1988|1988|Brazil|SA"
"1100",1100,255,"gi|402237650|gb|JN812655.1|Human_poliovirus_3|1988|1988|Brazil|SA"
"1101",1101,255,"gi|402237648|gb|JN812654.1|Human_poliovirus_3|1988|1988|Brazil|SA"
"1102",1102,256,"gi|402237666|gb|JN812663.1|Human_poliovirus_3|1988|1988|Brazil|SA"
"1103",1103,258,"gi|402237646|gb|JN812653.1|Human_poliovirus_3|1988|1988|Brazil|SA"
"1104",1104,269,"gi|402237676|gb|JN812668.1|Human_poliovirus_3|1986|1986|Brazil|SA"
"1105",1105,262,"gi|402237672|gb|JN812666.1|Human_poliovirus_3|1988|1988|Brazil|SA"
"1106",1106,263,"gi|402237644|gb|JN812652.1|Human_poliovirus_3|1988|1988|Brazil|SA"
"1107",1107,261,"gi|402237620|gb|JN812640.1|Human_poliovirus_3|1988|1988|Brazil|SA"
"1108",1108,259,"gi|402237618|gb|JN812639.1|Human_poliovirus_3|1988|1988|Brazil|SA"
"1109",1109,257,"gi|402237634|gb|JN812647.1|Human_poliovirus_3|1988|1988|Brazil|SA"
"1110",1110,256,"gi|402237640|gb|JN812650.1|Human_poliovirus_3|1988|1988|Brazil|SA"
"1111",1111,256,"gi|402237638|gb|JN812649.1|Human_poliovirus_3|1988|1988|Brazil|SA"
"1112",1112,256,"gi|402237636|gb|JN812648.1|Human_poliovirus_3|1988|1988|Brazil|SA"
"1113",1113,257,"gi|402237642|gb|JN812651.1|Human_poliovirus_3|1988|1988|Brazil|SA"
"1114",1114,260,"gi|402237630|gb|JN812645.1|Human_poliovirus_3|1988|1988|Brazil|SA"
"1115",1115,260,"gi|402237628|gb|JN812644.1|Human_poliovirus_3|1988|1988|Brazil|SA"
"1116",1116,256,"gi|402237660|gb|JN812660.1|Human_poliovirus_3|1988|1988|Brazil|SA"
"1117",1117,258,"gi|402237632|gb|JN812646.1|Human_poliovirus_3|1988|1988|Brazil|SA"
"1118",1118,258,"gi|402237622|gb|JN812641.1|Human_poliovirus_3|1988|1988|Brazil|SA"
"1119",1119,257,"gi|402237626|gb|JN812643.1|Human_poliovirus_3|1988|1988|Brazil|SA"
"1120",1120,257,"gi|402237624|gb|JN812642.1|Human_poliovirus_3|1988|1988|Brazil|SA"
"1121",1121,261,"gi|317408149|gb|HQ286299.1|Human_poliovirus_3|2008|2008|Nepal|AS"
"1122",1122,256,"gi|291169103|gb|GU562887.1|Human_poliovirus_3|2000|2000|Pakistan|AS"
"1123",1123,262,"gi|317408153|gb|HQ286301.1|Human_poliovirus_3|2009|2009|Pakistan|AS"
"1124",1124,268,"gi|317408137|gb|HQ286293.1|Human_poliovirus_3|2000|2000|Angola|AF"
"1125",1125,260,"gi|317408161|gb|HQ286305.1|Human_poliovirus_3|1991|1991|Syria|AS"
"1126",1126,256,"gi|343207363|gb|JF313096.1|Human_poliovirus_3|2009|2009|Chad|NA"
"1127",1127,270,"gi|291169097|gb|GU562884.1|Human_poliovirus_3|2003|2003|Nigeria|AF"
"1128",1128,266,"gi|291169101|gb|GU562886.1|Human_poliovirus_3|1999|1999|Chad|NA"
"1129",1129,266,"gi|317408151|gb|HQ286300.1|Human_poliovirus_3|2009|2009|Nigeria|AF"
"1130",1130,264,"gi|343207361|gb|JF313095.1|Human_poliovirus_3|2010|2010|Nigeria|AF"
"1131",1131,269,"gi|291169099|gb|GU562885.1|Human_poliovirus_3|1999|1999|Nigeria|AF"
"1132",1132,264,"gi|291169095|gb|GU562883.1|Human_poliovirus_3|2000|2000|Nigeria|AF"
"1133",1133,275,"gi|291169093|gb|GU562882.1|Human_poliovirus_3|2003|2003|Nigeria|AF"
"1134",1134,263,"gi|158934235|emb|AM707037.1|Human_poliovirus_3|1988|1988|Tunisia|AF"
"1135",1135,258,"gi|158934229|emb|AM707034.1|Human_poliovirus_3|1991|1991|Tunisia|AF"
"1136",1136,256,"gi|158934227|emb|AM707033.1|Human_poliovirus_3|1992|1992|Tunisia|AF"
"1137",1137,256,"gi|158934223|emb|AM707031.1|Human_poliovirus_3|1992|1992|Tunisia|AF"
"1138",1138,260,"gi|158934225|emb|AM707032.1|Human_poliovirus_3|1992|1992|Tunisia|AF"
"1139",1139,261,"gi|158934233|emb|AM707036.1|Human_poliovirus_3|1994|1994|Tunisia|AF"
"1140",1140,260,"gi|158934231|emb|AM707035.1|Human_poliovirus_3|1992|1992|Tunisia|AF"
"1141",1141,258,"gi|268619168|gb|FJ839689.1|Human_poliovirus_3|1990|1990|Turkey|AS"
"1142",1142,248,"gi|269213211|gb|FJ842171.1|Human_poliovirus_3|1984|1984|Finland|EU"
"1143",1143,248,"gi|269213187|gb|FJ842159.1|Human_poliovirus_3|1984|1984|Finland|EU"
"1144",1144,247,"gi|269213223|gb|FJ842177.1|Human_poliovirus_3|1984|1984|Finland|EU"
"1145",1145,247,"gi|269213221|gb|FJ842176.1|Human_poliovirus_3|1984|1984|Finland|EU"
"1146",1146,246,"gi|269213199|gb|FJ842165.1|Human_poliovirus_3|1984|1984|Finland|EU"
"1147",1147,247,"gi|269213227|gb|FJ842179.1|Human_poliovirus_3|1984|1984|Finland|EU"
"1148",1148,247,"gi|269213225|gb|FJ842178.1|Human_poliovirus_3|1984|1984|Finland|EU"
"1149",1149,247,"gi|269213207|gb|FJ842169.1|Human_poliovirus_3|1984|1984|Finland|EU"
"1150",1150,247,"gi|269213205|gb|FJ842168.1|Human_poliovirus_3|1984|1984|Finland|EU"
"1151",1151,247,"gi|269213203|gb|FJ842167.1|Human_poliovirus_3|1984|1984|Finland|EU"
"1152",1152,247,"gi|269213201|gb|FJ842166.1|Human_poliovirus_3|1984|1984|Finland|EU"
"1153",1153,247,"gi|269213209|gb|FJ842170.1|Human_poliovirus_3|1984|1984|Finland|EU"
"1154",1154,247,"gi|269213215|gb|FJ842173.1|Human_poliovirus_3|1984|1984|Finland|EU"
"1155",1155,247,"gi|269213213|gb|FJ842172.1|Human_poliovirus_3|1984|1984|Finland|EU"
"1156",1156,245,"gi|269213219|gb|FJ842175.1|Human_poliovirus_3|1984|1984|Finland|EU"
"1157",1157,247,"gi|269213193|gb|FJ842162.1|Human_poliovirus_3|1984|1984|Finland|EU"
"1158",1158,247,"gi|269213191|gb|FJ842161.1|Human_poliovirus_3|1984|1984|Finland|EU"
"1159",1159,245,"gi|269213217|gb|FJ842174.1|Human_poliovirus_3|1984|1984|Finland|EU"
"1160",1160,246,"gi|269213197|gb|FJ842164.1|Human_poliovirus_3|1984|1984|Finland|EU"
"1161",1161,246,"gi|269213195|gb|FJ842163.1|Human_poliovirus_3|1984|1984|Finland|EU"
"1162",1162,245,"gi|269213189|gb|FJ842160.1|Human_poliovirus_3|1984|1984|Finland|EU"
"1163",1163,245,"gi|269213185|gb|FJ842158.1|Human_poliovirus_3|1984|1984|Finland|EU"
"1164",1164,249,"gi|317408159|gb|HQ286304.1|Human_poliovirus_3|2004|2004|Sudan|AF"
"1165",1165,275,"gi|317408157|gb|HQ286303.1|Human_poliovirus_3|2002|2002|Somalia|AF"
"1166",1166,266,"gi|268619164|gb|FJ839687.1|Human_poliovirus_3|1994|1994|Egypt|AF"
"1167",1167,258,"gi|268619162|gb|FJ839686.1|Human_poliovirus_3|1992|1992|Egypt|AF"
"1168",1168,259,"gi|291169105|gb|GU562888.1|Human_poliovirus_3|2000|2000|Egypt|AF"
"1169",1169,237,"gi|317408193|gb|HQ286321.1|Human_poliovirus_2|1999|1999|India|AS"
"1170",1170,232,"gi|317408191|gb|HQ286320.1|Human_poliovirus_2|1994|1994|Cote_d_Ivoire|AF"
"1171",1171,217,"gi|336169676|gb|HQ703555.1|Human_poliovirus_2|23_Jul_2006|2006|Israel|AS"
"1172",1172,200,"gi|336169672|gb|HQ703553.1|Human_poliovirus_2|18_Oct_2006|2006|Israel|AS"
"1173",1173,208,"gi|336169670|gb|HQ703552.1|Human_poliovirus_2|06_Sep_2006|2006|Israel|AS"
"1174",1174,184,"gi|336169674|gb|HQ703554.1|Human_poliovirus_2|06_Dec_2006|2006|Israel|AS"
"1175",1175,177,"gi|336169668|gb|HQ703551.1|Human_poliovirus_2|06_Sep_2006|2006|Israel|AS"
"1176",1176,182,"gi|110566616|emb|AM292219.1|Human_poliovirus_2|02_Feb_2006|2006|Israel|AS"
"1177",1177,180,"gi|110566622|emb|AM292221.1|Human_poliovirus_2|02_Feb_2006|2006|Israel|AS"
"1178",1178,180,"gi|110566619|emb|AM292220.1|Human_poliovirus_2|02_Feb_2006|2006|Israel|AS"
"1179",1179,169,"gi|343207365|gb|JF313097.1|Human_poliovirus_2|2008|2008|Nigeria|AF"
"1180",1180,171,"gi|343207367|gb|JF313098.1|Human_poliovirus_2|2008|2008|Nigeria|AF"
"1181",1181,167,"gi|428754980|gb|JQ691412.1|Human_poliovirus_2|2010|2010|Democratic_Republic_of_the_Congo|AF"
"1182",1182,164,"gi|428754956|gb|JQ691400.1|Human_poliovirus_2|2010|2010|Democratic_Republic_of_the_Congo|AF"
"1183",1183,160,"gi|164420618|emb|AM884185.1|Human_poliovirus_2|2002|2002|Madagascar|AF"
"1184",1184,160,"gi|164420616|emb|AM884184.1|Human_poliovirus_2|2002|2002|Madagascar|AF"
"1185",1185,162,"gi|82542520|gb|DQ264293.1|Human_poliovirus_2|2002|2002|Kazakhstan|AS"
"1186",1186,159,"gi|82542518|gb|DQ264292.1|Human_poliovirus_2|2002|2002|Kazakhstan|AS"
"1187",1187,166,"gi|428754954|gb|JQ691399.1|Human_poliovirus_2|2010|2010|Democratic_Republic_of_the_Congo|AF"
"1188",1188,162,"gi|428754982|gb|JQ691413.1|Human_poliovirus_2|2010|2010|Democratic_Republic_of_the_Congo|AF"
"1189",1189,161,"gi|428754960|gb|JQ691402.1|Human_poliovirus_2|2010|2010|Democratic_Republic_of_the_Congo|AF"
"1190",1190,163,"gi|428754968|gb|JQ691406.1|Human_poliovirus_2|2010|2010|Democratic_Republic_of_the_Congo|AF"
"1191",1191,161,"gi|428754972|gb|JQ691408.1|Human_poliovirus_2|2010|2010|Democratic_Republic_of_the_Congo|AF"
"1192",1192,161,"gi|428754974|gb|JQ691409.1|Human_poliovirus_2|2010|2010|Democratic_Republic_of_the_Congo|AF"
"1193",1193,161,"gi|428754970|gb|JQ691407.1|Human_poliovirus_2|2010|2010|Democratic_Republic_of_the_Congo|AF"
"1194",1194,162,"gi|428754966|gb|JQ691405.1|Human_poliovirus_2|2010|2010|Democratic_Republic_of_the_Congo|AF"
"1195",1195,160,"gi|428754964|gb|JQ691404.1|Human_poliovirus_2|2010|2010|Democratic_Republic_of_the_Congo|AF"
"1196",1196,162,"gi|428754890|gb|JQ691367.1|Human_poliovirus_2|2005|2005|Democratic_Republic_of_the_Congo|AF"
"1197",1197,168,"gi|428754944|gb|JQ691394.1|Human_poliovirus_2|2009|2009|Democratic_Republic_of_the_Congo|AF"
"1198",1198,164,"gi|428754978|gb|JQ691411.1|Human_poliovirus_2|2010|2010|Democratic_Republic_of_the_Congo|AF"
"1199",1199,162,"gi|428754976|gb|JQ691410.1|Human_poliovirus_2|2010|2010|Democratic_Republic_of_the_Congo|AF"
"1200",1200,161,"gi|428754924|gb|JQ691384.1|Human_poliovirus_2|2008|2008|Democratic_Republic_of_the_Congo|AF"
"1201",1201,162,"gi|428754930|gb|JQ691387.1|Human_poliovirus_2|2008|2008|Democratic_Republic_of_the_Congo|AF"
"1202",1202,166,"gi|428754912|gb|JQ691378.1|Human_poliovirus_2|2008|2008|Democratic_Republic_of_the_Congo|AF"
"1203",1203,161,"gi|428754936|gb|JQ691390.1|Human_poliovirus_2|2009|2009|Democratic_Republic_of_the_Congo|AF"
"1204",1204,161,"gi|428754908|gb|JQ691376.1|Human_poliovirus_2|2008|2008|Democratic_Republic_of_the_Congo|AF"
"1205",1205,158,"gi|428754918|gb|JQ691381.1|Human_poliovirus_2|2008|2008|Democratic_Republic_of_the_Congo|AF"
"1206",1206,157,"gi|428754900|gb|JQ691372.1|Human_poliovirus_2|2008|2008|Democratic_Republic_of_the_Congo|AF"
"1207",1207,160,"gi|428754920|gb|JQ691382.1|Human_poliovirus_2|2008|2008|Democratic_Republic_of_the_Congo|AF"
"1208",1208,159,"gi|428754914|gb|JQ691379.1|Human_poliovirus_2|2008|2008|Democratic_Republic_of_the_Congo|AF"
"1209",1209,160,"gi|428754910|gb|JQ691377.1|Human_poliovirus_2|2008|2008|Democratic_Republic_of_the_Congo|AF"
"1210",1210,159,"gi|428754902|gb|JQ691373.1|Human_poliovirus_2|2008|2008|Democratic_Republic_of_the_Congo|AF"
"1211",1211,158,"gi|428754906|gb|JQ691375.1|Human_poliovirus_2|2008|2008|Democratic_Republic_of_the_Congo|AF"
"1212",1212,160,"gi|428754876|gb|JQ691360.1|Human_poliovirus_2|2005|2005|Democratic_Republic_of_the_Congo|AF"
"1213",1213,156,"gi|215254357|gb|FJ436997.1|Human_poliovirus_2|2008|2008|Switzerland|EU"
"1214",1214,157,"gi|428755006|gb|JX424835.1|Human_poliovirus_2|2011|2011|Democratic_Republic_of_the_Congo|AF"
"1215",1215,157,"gi|428755002|gb|JX424833.1|Human_poliovirus_2|2011|2011|Democratic_Republic_of_the_Congo|AF"
"1216",1216,156,"gi|428754994|gb|JX424829.1|Human_poliovirus_2|2011|2011|Democratic_Republic_of_the_Congo|AF"
"1217",1217,157,"gi|428755004|gb|JX424834.1|Human_poliovirus_2|2011|2011|Democratic_Republic_of_the_Congo|AF"
"1218",1218,154,"gi|239915855|dbj|AB467725.1|Human_poliovirus_2|2005|2005|Egypt|AF"
"1219",1219,151,"gi|239914682|dbj|AB467811.1|Human_poliovirus_2|2005|2005|Egypt|AF"
"1220",1220,160,"gi|428754888|gb|JQ691366.1|Human_poliovirus_2|2005|2005|Democratic_Republic_of_the_Congo|AF"
"1221",1221,159,"gi|428754878|gb|JQ691361.1|Human_poliovirus_2|2005|2005|Democratic_Republic_of_the_Congo|AF"
"1222",1222,155,"gi|215254359|gb|FJ436998.1|Human_poliovirus_2|2008|2008|Switzerland|EU"
"1223",1223,160,"gi|428754884|gb|JQ691364.1|Human_poliovirus_2|2005|2005|Democratic_Republic_of_the_Congo|AF"
"1224",1224,157,"gi|428754886|gb|JQ691365.1|Human_poliovirus_2|2005|2005|Democratic_Republic_of_the_Congo|AF"
"1225",1225,155,"gi|239915875|dbj|AB467735.1|Human_poliovirus_2|2005|2005|Egypt|AF"
"1226",1226,159,"gi|428754880|gb|JQ691362.1|Human_poliovirus_2|2005|2005|Democratic_Republic_of_the_Congo|AF"
"1227",1227,157,"gi|388250621|gb|JQ613991.1|Human_poliovirus_2|21_Aug_2007|2007|Egypt|AF"
"1228",1228,157,"gi|388250611|gb|JQ613986.1|Human_poliovirus_2|17_Dec_2005|2005|Egypt|AF"
"1229",1229,156,"gi|428754882|gb|JQ691363.1|Human_poliovirus_2|2005|2005|Democratic_Republic_of_the_Congo|AF"
"1230",1230,153,"gi|388250607|gb|JQ613984.1|Human_poliovirus_2|23_Nov_2004|2004|Egypt|AF"
"1231",1231,152,"gi|428755008|gb|JX424836.1|Human_poliovirus_2|2011|2011|Democratic_Republic_of_the_Congo|AF"
"1232",1232,157,"gi|428754938|gb|JQ691391.1|Human_poliovirus_2|2009|2009|Democratic_Republic_of_the_Congo|AF"
"1233",1233,156,"gi|428754872|gb|JQ691358.1|Human_poliovirus_2|2005|2005|Democratic_Republic_of_the_Congo|AF"
"1234",1234,156,"gi|82542514|gb|DQ264290.1|Human_poliovirus_2|2001|2001|Ukraine|NA"
"1235",1235,156,"gi|388250627|gb|JQ613994.1|Human_poliovirus_2|16_Dec_2008|2008|Egypt|AF"
"1236",1236,153,"gi|428754874|gb|JQ691359.1|Human_poliovirus_2|2010|2010|Democratic_Republic_of_the_Congo|AF"
"1237",1237,156,"gi|429558958|gb|JX274945.1|Human_poliovirus_2|2011|2011|Nigeria|AF"
"1238",1238,156,"gi|572099076|gb|KF666608.1|Human_poliovirus_2|2013|2013|China|AS"
"1239",1239,156,"gi|82542544|gb|DQ264305.1|Human_poliovirus_2|1999|1999|Georgia|EU"
"1240",1240,156,"gi|429558766|gb|JX274849.1|Human_poliovirus_2|2007|2007|Nigeria|AF"
"1241",1241,158,"gi|572099042|gb|KF666591.1|Human_poliovirus_2|2012|2012|China|AS"
"1242",1242,155,"gi|409685285|gb|JX513604.1|Human_poliovirus_2|28_Apr_2008|2008|India|AS"
"1243",1243,157,"gi|572099070|gb|KF666605.1|Human_poliovirus_2|2013|2013|China|AS"
"1244",1244,157,"gi|145208544|gb|EF490673.1|Human_poliovirus_2|2005|2005|Switzerland|EU"
"1245",1245,156,"gi|82542512|gb|DQ264289.1|Human_poliovirus_2|1999|1999|Russia|AS"
"1246",1246,156,"gi|572099116|gb|KF666628.1|Human_poliovirus_2|2013|2013|China|AS"
"1247",1247,156,"gi|239915879|dbj|AB467737.1|Human_poliovirus_2|2005|2005|Egypt|AF"
"1248",1248,152,"gi|239915891|dbj|AB467743.1|Human_poliovirus_2|2005|2005|Egypt|AF"
"1249",1249,158,"gi|239915899|dbj|AB467747.1|Human_poliovirus_2|2005|2005|Egypt|AF"
"1250",1250,156,"gi|429558878|gb|JX274905.1|Human_poliovirus_2|2009|2009|Nigeria|AF"
"1251",1251,157,"gi|429558880|gb|JX274906.1|Human_poliovirus_2|2009|2009|Nigeria|AF"
"1252",1252,155,"gi|239915945|dbj|AB467770.1|Human_poliovirus_2|2005|2005|Egypt|AF"
"1253",1253,153,"gi|239915923|dbj|AB467759.1|Human_poliovirus_2|2005|2005|Egypt|AF"
"1254",1254,152,"gi|239915909|dbj|AB467752.1|Human_poliovirus_2|2005|2005|Egypt|AF"
"1255",1255,152,"gi|239915901|dbj|AB467748.1|Human_poliovirus_2|2005|2005|Egypt|AF"
"1256",1256,152,"gi|239915861|dbj|AB467728.1|Human_poliovirus_2|2005|2005|Egypt|AF"
"1257",1257,157,"gi|239914604|dbj|AB467772.1|Human_poliovirus_2|2005|2005|Egypt|AF"
"1258",1258,156,"gi|572099030|gb|KF666585.1|Human_poliovirus_2|2012|2012|China|AS"
"1259",1259,157,"gi|429558742|gb|JX274837.1|Human_poliovirus_2|2007|2007|Nigeria|AF"
"1260",1260,154,"gi|429558658|gb|JX274795.1|Human_poliovirus_2|2007|2007|Nigeria|AF"
"1261",1261,156,"gi|429558960|gb|JX274946.1|Human_poliovirus_2|2011|2011|Nigeria|AF"
"1262",1262,156,"gi|429558758|gb|JX274845.1|Human_poliovirus_2|2007|2007|Nigeria|AF"
"1263",1263,157,"gi|429559012|gb|JX274972.1|Human_poliovirus_2|2011|2011|Nigeria|AF"
"1264",1264,156,"gi|572099022|gb|KF666581.1|Human_poliovirus_2|2012|2012|China|AS"
"1265",1265,153,"gi|429558632|gb|JX274782.1|Human_poliovirus_2|2007|2007|Nigeria|AF"
"1266",1266,156,"gi|152925966|gb|EU004574.1|Human_poliovirus_2|2005|2005|Jamaica|NA"
"1267",1267,155,"gi|239915873|dbj|AB467734.1|Human_poliovirus_2|2005|2005|Egypt|AF"
"1268",1268,156,"gi|429558752|gb|JX274842.1|Human_poliovirus_2|2007|2007|Nigeria|AF"
"1269",1269,155,"gi|429558870|gb|JX274901.1|Human_poliovirus_2|2009|2009|Nigeria|AF"
